172.22.0.1 - - [10/Dec/2020:01:56:29 +0000] "GET //career/summary HTTP/2.0" 404 33241 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.22.0.1 - - [10/Dec/2020:01:56:32 +0000] "GET /_wdt/4745c7 HTTP/2.0" 200 3393 "https://php.intexsoft.by//career/summary" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.22.0.1 - - [10/Dec/2020:01:56:35 +0000] "GET /career/summary HTTP/2.0" 301 406 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.22.0.1 - - [10/Dec/2020:01:56:35 +0000] "GET /career/summary/ HTTP/2.0" 200 10357 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.22.0.1 - - [10/Dec/2020:01:56:37 +0000] "GET /favicon.ico HTTP/2.0" 499 0 "https://php.intexsoft.by/career/summary/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.22.0.1 - - [10/Dec/2020:01:56:37 +0000] "GET /_wdt/7760ce HTTP/2.0" 200 3927 "https://php.intexsoft.by/career/summary/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.22.0.1 - - [10/Dec/2020:02:12:41 +0000] "GET /career/summary/ HTTP/2.0" 200 10359 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.22.0.1 - - [10/Dec/2020:02:12:42 +0000] "GET /_wdt/3460f4 HTTP/2.0" 200 3584 "https://php.intexsoft.by/career/summary/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.22.0.1 - - [10/Dec/2020:08:46:50 +0000] "GET /public/ HTTP/2.0" 404 33208 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.22.0.1 - - [10/Dec/2020:08:46:52 +0000] "GET /_wdt/f69d80 HTTP/2.0" 200 3388 "https://php.intexsoft.by/public/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.22.0.1 - - [10/Dec/2020:08:46:55 +0000] "GET / HTTP/2.0" 200 13103 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.22.0.1 - - [10/Dec/2020:08:46:58 +0000] "GET /img/telephone-call.svg HTTP/2.0" 404 33339 "https://php.intexsoft.by/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.22.0.1 - - [10/Dec/2020:08:46:58 +0000] "GET /css/css.css HTTP/2.0" 404 33299 "https://php.intexsoft.by/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.22.0.1 - - [10/Dec/2020:08:46:58 +0000] "GET /img/logo_transparent.png HTTP/2.0" 404 33340 "https://php.intexsoft.by/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.22.0.1 - - [10/Dec/2020:08:46:58 +0000] "GET /img/org1.jpg HTTP/2.0" 404 33308 "https://php.intexsoft.by/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.22.0.1 - - [10/Dec/2020:08:46:58 +0000] "GET /img/org2.jpg HTTP/2.0" 404 33316 "https://php.intexsoft.by/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.22.0.1 - - [10/Dec/2020:08:46:58 +0000] "GET /img/org3.png HTTP/2.0" 404 33311 "https://php.intexsoft.by/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.22.0.1 - - [10/Dec/2020:08:46:59 +0000] "GET /img/org4.png HTTP/2.0" 404 33310 "https://php.intexsoft.by/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
172.22.0.1 - - [10/Dec/2020:08:46:59 +0000] "GET /img/org5.gif HTTP/2.0" 404 33307 "https://php.intexsoft.by/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
